Recency,Frequency,Monetary,R,F,M,RFM_Group,RFM_Score,Segment
1,10,2380.41,5,5,5,555,15,Champions
190,1,296.7,1,2,2,122,5,At Risk / Hibernating
54,1,223.36,3,2,1,321,6,At Risk / Hibernating
280,1,164.4,1,2,1,121,4,Lost
177,1,76.5,2,2,1,221,5,At Risk / Hibernating
30,2,897.62,4,3,3,433,10,Potential Loyalist
26,1,98.42,4,2,1,421,7,At Risk / Hibernating
25,2,578.9,4,3,3,433,10,Potential Loyalist
270,1,170.75,1,2,1,121,4,Lost
43,3,645.96,3,4,3,343,10,Potential Loyalist
234,1,103.3,1,2,1,121,4,Lost
24,2,148.86,4,3,1,431,8,Potential Loyalist
197,3,267.16,1,4,2,142,7,At Risk / Hibernating
359,1,306.84,1,2,2,122,5,At Risk / Hibernating
60,4,930.41,3,4,4,344,11,Loyal Customers
130,1,1487.6,2,2,4,224,8,Potential Loyalist
1,5,1952.45,5,4,4,544,13,Loyal Customers
20,2,483.26,4,3,2,432,9,Potential Loyalist
206,1,157.9,1,2,1,121,4,Lost
14,3,541.46,5,4,3,543,12,Loyal Customers
95,5,854.95,2,4,3,243,9,Potential Loyalist
19,1,167.62,4,2,1,421,7,At Risk / Hibernating
14,7,1122.38,5,5,4,554,14,Champions
24,3,454.01,4,4,2,442,10,Potential Loyalist
8,2,901.21,5,3,3,533,11,Loyal Customers
7,8,4331.48,5,5,5,555,15,Champions
332,1,344.14,1,2,2,122,5,At Risk / Hibernating
50,4,1497.26,3,4,4,344,11,Loyal Customers
71,4,226.75000000000003,3,4,1,341,8,Potential Loyalist
29,3,380.6,4,4,2,442,10,Potential Loyalist
243,1,185.65,1,2,1,121,4,Lost
8,19,3622.68,5,5,5,555,15,Champions
218,1,143.45999999999998,1,2,1,121,4,Lost
5,3,448.90000000000003,5,4,2,542,11,Loyal Customers
253,3,212.77,1,4,1,141,6,At Risk / Hibernating
1,25,11045.04,5,5,5,555,15,Champions
236,1,175.27,1,2,1,121,4,Lost
7,2,1242.3,5,3,4,534,12,Loyal Customers
109,4,1133.07,2,4,4,244,10,Potential Loyalist
100,3,1240.2,2,4,4,244,10,Potential Loyalist
60,4,2402.92,3,4,5,345,12,Loyal Customers
2,3,1477.97,5,4,4,544,13,Loyal Customers
73,7,2225.9700000000003,2,5,5,255,12,Loyal Customers
4,5,3927.34,5,4,5,545,14,Champions
85,2,993.18,2,3,4,234,9,Potential Loyalist
12,2,388.79,5,3,2,532,10,Potential Loyalist
23,7,2827.93,4,5,5,455,14,Champions
214,1,2044.3700000000001,1,2,5,125,8,Potential Loyalist
18,1,161.67000000000002,4,2,1,421,7,At Risk / Hibernating
239,1,116.00999999999999,1,2,1,121,4,Lost
2,6,5102.97,5,5,5,555,15,Champions
78,1,394.72,2,2,2,222,6,At Risk / Hibernating
217,2,309.36,1,3,2,132,6,At Risk / Hibernating
33,2,193.42,4,3,1,431,8,Potential Loyalist
41,5,1104.72,3,4,4,344,11,Loyal Customers
7,15,3984.22,5,5,5,555,15,Champions
53,6,2048.45,3,5,5,355,13,Loyal Customers
23,14,4559.150000000001,4,5,5,455,14,Champions
57,1,390.07,3,2,2,322,7,At Risk / Hibernating
130,3,329.6,2,4,2,242,8,Potential Loyalist
174,3,571.1999999999999,2,4,3,243,9,Potential Loyalist
6,3,971.58,5,4,4,544,13,Loyal Customers
312,1,218.52,1,2,1,121,4,Lost
60,1,81.44,3,2,1,321,6,At Risk / Hibernating
21,3,1379.9,4,4,4,444,12,Loyal Customers
33,1,527.0500000000001,4,2,3,423,9,Potential Loyalist
15,2,843.48,4,3,3,433,10,Potential Loyalist
18,4,2047.0,4,4,5,445,13,Loyal Customers
81,1,75.75,2,2,1,221,5,At Risk / Hibernating
6,8,1814.12,5,5,4,554,14,Champions
170,2,503.59999999999997,2,3,3,233,8,Potential Loyalist
2,3,528.33,5,4,3,543,12,Loyal Customers
31,4,1324.84,4,4,4,444,12,Loyal Customers
36,9,2361.9700000000003,3,5,5,355,13,Loyal Customers
19,1,285.56,4,2,2,422,8,Potential Loyalist
31,2,547.0600000000001,4,3,3,433,10,Potential Loyalist
276,1,108.5,1,2,1,121,4,Lost
87,1,621.66,2,2,3,223,7,At Risk / Hibernating
120,2,712.29,2,3,3,233,8,Potential Loyalist
373,1,101.55,1,2,1,121,4,Lost
1,11,2895.64,5,5,5,555,15,Champions
219,3,1008.39,1,4,4,144,9,Potential Loyalist
65,1,133.06,3,2,1,321,6,At Risk / Hibernating
61,4,1797.5,3,4,4,344,11,Loyal Customers
138,1,868.49,2,2,3,223,7,At Risk / Hibernating
21,1,166.08,4,2,1,421,7,At Risk / Hibernating
12,10,3945.0,5,5,5,555,15,Champions
25,12,4867.72,4,5,5,455,14,Champions
37,4,1207.56,3,4,4,344,11,Loyal Customers
277,1,117.55,1,2,1,121,4,Lost
11,7,2638.94,5,5,5,555,15,Champions
73,5,1674.69,2,4,4,244,10,Potential Loyalist
26,2,595.42,4,3,3,433,10,Potential Loyalist
17,12,2999.46,4,5,5,455,14,Champions
141,1,196.0,2,2,1,221,5,At Risk / Hibernating
26,7,1802.91,4,5,4,454,13,Loyal Customers
19,2,604.64,4,3,3,433,10,Potential Loyalist
4,2,728.16,5,3,3,533,11,Loyal Customers
66,5,2055.51,3,4,5,345,12,Loyal Customers
1,2,347.75,5,3,2,532,10,Potential Loyalist
43,7,3406.7200000000003,3,5,5,355,13,Loyal Customers
228,1,205.7,1,2,1,121,4,Lost
16,4,1572.71,4,4,4,444,12,Loyal Customers
50,2,3178.17,3,3,5,335,11,Loyal Customers
2,6,1629.12,5,5,4,554,14,Champions
74,2,551.04,2,3,3,233,8,Potential Loyalist
1,31,20374.28,5,5,5,555,15,Champions
4,6,1387.68,5,5,4,554,14,Champions
2,30,16363.23,5,5,5,555,15,Champions
264,1,298.11,1,2,2,122,5,At Risk / Hibernating
53,2,1992.1100000000001,3,3,4,334,10,Potential Loyalist
24,1,184.4,4,2,1,421,7,At Risk / Hibernating
10,6,2474.33,5,5,5,555,15,Champions
44,1,239.41,3,2,1,321,6,At Risk / Hibernating
17,7,3191.53,4,5,5,455,14,Champions
7,7,5739.46,5,5,5,555,15,Champions
30,15,4757.95,4,5,5,455,14,Champions
358,2,290.40000000000003,1,3,2,132,6,At Risk / Hibernating
127,4,725.5799999999999,2,4,3,243,9,Potential Loyalist
137,1,200.47,2,2,1,221,5,At Risk / Hibernating
142,1,283.12,2,2,2,222,6,At Risk / Hibernating
132,2,765.34,2,3,3,233,8,Potential Loyalist
38,8,2285.71,3,5,5,355,13,Loyal Customers
236,1,338.95,1,2,2,122,5,At Risk / Hibernating
261,1,154.95,1,2,1,121,4,Lost
17,4,2534.64,4,4,5,445,13,Loyal Customers
253,1,417.95,1,2,2,122,5,At Risk / Hibernating
30,4,1824.37,4,4,4,444,12,Loyal Customers
35,3,798.74,3,4,3,343,10,Potential Loyalist
169,2,885.19,2,3,3,233,8,Potential Loyalist
3,9,1823.52,5,5,4,554,14,Champions
4,17,10504.49,5,5,5,555,15,Champions
185,2,152.4,1,3,1,131,5,At Risk / Hibernating
188,2,267.08,1,3,2,132,6,At Risk / Hibernating
170,1,137.45,2,2,1,221,5,At Risk / Hibernating
11,2,385.1,5,3,2,532,10,Potential Loyalist
45,1,522.91,3,2,3,323,8,Potential Loyalist
321,1,153.0,1,2,1,121,4,Lost
201,1,326.4,1,2,2,122,5,At Risk / Hibernating
23,11,5655.99,4,5,5,455,14,Champions
232,1,139.35,1,2,1,121,4,Lost
38,15,5396.04,3,5,5,355,13,Loyal Customers
26,4,1195.94,4,4,4,444,12,Loyal Customers
96,4,2424.04,2,4,5,245,11,Loyal Customers
127,6,3276.4000000000005,2,5,5,255,12,Loyal Customers
71,3,1033.0,3,4,4,344,11,Loyal Customers
16,11,3439.08,4,5,5,455,14,Champions
15,1,1060.25,4,2,4,424,10,Potential Loyalist
4,3,2876.01,5,4,5,545,14,Champions
3,13,5298.4800000000005,5,5,5,555,15,Champions
79,4,1240.11,2,4,4,244,10,Potential Loyalist
373,1,303.97,1,2,2,122,5,At Risk / Hibernating
39,2,692.19,3,3,3,333,9,Potential Loyalist
54,3,700.63,3,4,3,343,10,Potential Loyalist
2,19,13110.02,5,5,5,555,15,Champions
9,3,377.44,5,4,2,542,11,Loyal Customers
9,2,168.24,5,3,1,531,9,Potential Loyalist
19,4,1879.05,4,4,4,444,12,Loyal Customers
12,7,2791.35,5,5,5,555,15,Champions
113,2,355.11,2,3,2,232,7,At Risk / Hibernating
4,6,2322.4,5,5,5,555,15,Champions
240,1,110.25,1,2,1,121,4,Lost
113,1,71.4,2,2,1,221,5,At Risk / Hibernating
178,2,674.52,2,3,3,233,8,Potential Loyalist
5,9,1781.28,5,5,4,554,14,Champions
359,1,80.64,1,2,1,121,4,Lost
1,5,1772.26,5,4,4,544,13,Loyal Customers
1,30,5601.34,5,5,5,555,15,Champions
19,8,3456.7000000000003,4,5,5,455,14,Champions
17,3,833.74,4,4,3,443,11,Loyal Customers
22,2,287.59,4,3,2,432,9,Potential Loyalist
33,1,712.78,4,2,3,423,9,Potential Loyalist
263,1,15.0,1,2,1,121,4,Lost
51,2,818.8199999999999,3,3,3,333,9,Potential Loyalist
159,3,371.88,2,4,2,242,8,Potential Loyalist
15,1,271.2,4,2,2,422,8,Potential Loyalist
8,3,2273.1800000000003,5,4,5,545,14,Champions
13,10,3997.98,5,5,5,555,15,Champions
199,5,1143.27,1,4,4,144,9,Potential Loyalist
57,2,245.33,3,3,1,331,7,At Risk / Hibernating
11,2,182.77,5,3,1,531,9,Potential Loyalist
97,4,1225.41,2,4,4,244,10,Potential Loyalist
255,1,56.4,1,2,1,121,4,Lost
25,3,665.86,4,4,3,443,11,Loyal Customers
21,3,658.57,4,4,3,443,11,Loyal Customers
159,2,188.02,2,3,1,231,6,At Risk / Hibernating
72,2,283.47,3,3,2,332,8,Potential Loyalist
53,1,131.94,3,2,1,321,6,At Risk / Hibernating
85,2,278.74,2,3,2,232,7,At Risk / Hibernating
153,4,1865.19,2,4,4,244,10,Potential Loyalist
74,2,1112.95,2,3,4,234,9,Potential Loyalist
281,1,225.9,1,2,1,121,4,Lost
27,14,1965.55,4,5,4,454,13,Loyal Customers
30,1,106.1,4,2,1,421,7,At Risk / Hibernating
25,1,323.04,4,2,2,422,8,Potential Loyalist
180,2,350.39,1,3,2,132,6,At Risk / Hibernating
40,4,697.9,3,4,3,343,10,Potential Loyalist
22,3,780.43,4,4,3,443,11,Loyal Customers
22,10,3055.93,4,5,5,455,14,Champions
37,9,1198.01,3,5,4,354,12,Loyal Customers
82,3,1285.04,2,4,4,244,10,Potential Loyalist
74,1,512.31,2,2,3,223,7,At Risk / Hibernating
11,1,546.04,5,2,3,523,10,Potential Loyalist
16,12,5411.91,4,5,5,455,14,Champions
4,39,7831.03,5,5,5,555,15,Champions
13,4,732.16,5,4,3,543,12,Loyal Customers
14,5,1770.8799999999999,5,4,4,544,13,Loyal Customers
37,4,36.56,3,4,1,341,8,Potential Loyalist
4,3,387.68,5,4,2,542,11,Loyal Customers
72,7,3704.87,3,5,5,355,13,Loyal Customers
51,1,298.4,3,2,2,322,7,At Risk / Hibernating
5,5,1995.46,5,4,4,544,13,Loyal Customers
23,4,1165.09,4,4,4,444,12,Loyal Customers
299,1,889.24,1,2,3,123,6,At Risk / Hibernating
2,3,398.7,5,4,2,542,11,Loyal Customers
33,1,35.400000000000006,4,2,1,421,7,At Risk / Hibernating
50,1,155.37,3,2,1,321,6,At Risk / Hibernating
3,3,350.64,5,4,2,542,11,Loyal Customers
47,1,109.83,3,2,1,321,6,At Risk / Hibernating
42,8,1587.48,3,5,4,354,12,Loyal Customers
27,5,2779.3,4,4,5,445,13,Loyal Customers
42,1,338.8,3,2,2,322,7,At Risk / Hibernating
2,124,40967.72,5,5,5,555,15,Champions
303,1,197.73,1,2,1,121,4,Lost
107,1,51.559999999999995,2,2,1,221,5,At Risk / Hibernating
81,9,901.1999999999999,2,5,3,253,10,Potential Loyalist
218,4,605.8000000000001,1,4,3,143,8,Potential Loyalist
372,34,5391.21,1,5,5,155,11,Loyal Customers
12,2,114.34,5,3,1,531,9,Potential Loyalist
185,2,311.26,1,3,2,132,6,At Risk / Hibernating
373,1,208.97,1,2,1,121,4,Lost
2,4,1418.03,5,4,4,544,13,Loyal Customers
4,22,25301.54,5,5,5,555,15,Champions
6,12,5155.66,5,5,5,555,15,Champions
305,1,148.21,1,2,1,121,4,Lost
369,1,252.8,1,2,2,122,5,At Risk / Hibernating
3,8,2100.8,5,5,5,555,15,Champions
324,1,330.9,1,2,2,122,5,At Risk / Hibernating
59,6,3160.0,3,5,5,355,13,Loyal Customers
13,3,597.5,5,4,3,543,12,Loyal Customers
31,20,10524.220000000001,4,5,5,455,14,Champions
143,1,329.65,2,2,2,222,6,At Risk / Hibernating
30,6,1197.1000000000001,4,5,4,454,13,Loyal Customers
107,5,428.18,2,4,2,242,8,Potential Loyalist
2,12,1894.35,5,5,4,554,14,Champions
205,1,155.9,1,2,1,121,4,Lost
80,5,1729.7800000000002,2,4,4,244,10,Potential Loyalist
185,6,683.46,1,5,3,153,9,Potential Loyalist
170,1,237.61,2,2,1,221,5,At Risk / Hibernating
44,1,379.45,3,2,2,322,7,At Risk / Hibernating
174,1,178.51999999999998,2,2,1,221,5,At Risk / Hibernating
365,1,458.92,1,2,2,122,5,At Risk / Hibernating
304,1,133.35000000000002,1,2,1,121,4,Lost
3,4,671.77,5,4,3,543,12,Loyal Customers
4,4,717.45,5,4,3,543,12,Loyal Customers
12,1,190.19,5,2,1,521,8,Potential Loyalist
32,3,899.61,4,4,3,443,11,Loyal Customers
129,1,111.35,2,2,1,221,5,At Risk / Hibernating
21,8,726.05,4,5,3,453,12,Loyal Customers
212,2,203.87,1,3,1,131,5,At Risk / Hibernating
323,2,602.09,1,3,3,133,7,At Risk / Hibernating
162,1,203.85999999999999,2,2,1,221,5,At Risk / Hibernating
56,3,244.1,3,4,1,341,8,Potential Loyalist
225,1,112.25,1,2,1,121,4,Lost
72,8,1119.39,3,5,4,354,12,Loyal Customers
44,1,98.0,3,2,1,321,6,At Risk / Hibernating
23,1,256.32,4,2,2,422,8,Potential Loyalist
173,3,566.6,2,4,3,243,9,Potential Loyalist
85,2,152.06,2,3,1,231,6,At Risk / Hibernating
159,1,155.8,2,2,1,221,5,At Risk / Hibernating
190,2,112.19999999999999,1,3,1,131,5,At Risk / Hibernating
29,1,110.38,4,2,1,421,7,At Risk / Hibernating
21,1,191.67,4,2,1,421,7,At Risk / Hibernating
71,4,800.24,3,4,3,343,10,Potential Loyalist
247,1,72.9,1,2,1,121,4,Lost
374,1,243.28,1,2,1,121,4,Lost
9,1,366.23,5,2,2,522,9,Potential Loyalist
310,5,311.01,1,4,2,142,7,At Risk / Hibernating
59,2,411.6,3,3,2,332,8,Potential Loyalist
4,1,336.43,5,2,2,522,9,Potential Loyalist
45,3,341.28,3,4,2,342,9,Potential Loyalist
88,1,1304.04,2,2,4,224,8,Potential Loyalist
4,17,4192.2,5,5,5,555,15,Champions
64,4,826.52,3,4,3,343,10,Potential Loyalist
282,1,207.50000000000003,1,2,1,121,4,Lost
12,7,2962.5,5,5,5,555,15,Champions
373,1,244.08,1,2,1,121,4,Lost
133,2,397.29,2,3,2,232,7,At Risk / Hibernating
45,2,184.46,3,3,1,331,7,At Risk / Hibernating
11,4,843.0,5,4,3,543,12,Loyal Customers
36,5,1740.48,3,4,4,344,11,Loyal Customers
134,2,408.36,2,3,2,232,7,At Risk / Hibernating
29,3,1331.57,4,4,4,444,12,Loyal Customers
52,2,704.25,3,3,3,333,9,Potential Loyalist
138,2,142.89,2,3,1,231,6,At Risk / Hibernating
5,1,389.84,5,2,2,522,9,Potential Loyalist
9,7,4301.22,5,5,5,555,15,Champions
160,1,99.14,2,2,1,221,5,At Risk / Hibernating
49,9,2238.58,3,5,5,355,13,Loyal Customers
131,1,304.56,2,2,2,222,6,At Risk / Hibernating
8,1,77.50000000000001,5,2,1,521,8,Potential Loyalist
233,2,149.57999999999998,1,3,1,131,5,At Risk / Hibernating
37,1,176.68,3,2,1,321,6,At Risk / Hibernating
147,1,358.56000000000006,2,2,2,222,6,At Risk / Hibernating
1,44,58030.48,5,5,5,555,15,Champions
72,3,482.2,3,4,2,342,9,Potential Loyalist
40,3,1008.5400000000001,3,4,4,344,11,Loyal Customers
5,12,2332.72,5,5,5,555,15,Champions
199,4,557.3,1,4,3,143,8,Potential Loyalist
249,1,12.75,1,2,1,121,4,Lost
66,1,110.72,3,2,1,321,6,At Risk / Hibernating
117,1,508.4599999999999,2,2,3,223,7,At Risk / Hibernating
171,1,73.78,2,2,1,221,5,At Risk / Hibernating
21,39,1296.44,4,5,4,454,13,Loyal Customers
142,1,102.83,2,2,1,221,5,At Risk / Hibernating
32,2,471.7,4,3,2,432,9,Potential Loyalist
38,14,2622.57,3,5,5,355,13,Loyal Customers
38,5,1098.43,3,4,4,344,11,Loyal Customers
372,1,123.07,1,2,1,121,4,Lost
374,1,277.35,1,2,2,122,5,At Risk / Hibernating
166,2,228.2,2,3,1,231,6,At Risk / Hibernating
211,1,582.59,1,2,3,123,6,At Risk / Hibernating
242,1,136.04,1,2,1,121,4,Lost
52,1,337.04,3,2,2,322,7,At Risk / Hibernating
25,3,740.79,4,4,3,443,11,Loyal Customers
15,13,4485.51,4,5,5,455,14,Champions
372,1,353.19,1,2,2,122,5,At Risk / Hibernating
29,1,288.14,4,2,2,422,8,Potential Loyalist
365,1,300.91999999999996,1,2,2,122,5,At Risk / Hibernating
36,4,754.31,3,4,3,343,10,Potential Loyalist
166,3,811.45,2,4,3,243,9,Potential Loyalist
145,1,152.68,2,2,1,221,5,At Risk / Hibernating
22,1,634.95,4,2,3,423,9,Potential Loyalist
56,1,20.8,3,2,1,321,6,At Risk / Hibernating
185,1,198.57,1,2,1,121,4,Lost
12,7,201.12,5,5,1,551,11,Loyal Customers
237,3,630.84,1,4,3,143,8,Potential Loyalist
225,2,93.35,1,3,1,131,5,At Risk / Hibernating
122,4,678.49,2,4,3,243,9,Potential Loyalist
282,1,76.1,1,2,1,121,4,Lost
74,8,1970.6699999999998,2,5,4,254,11,Loyal Customers
37,2,382.06,3,3,2,332,8,Potential Loyalist
12,2,417.23,5,3,2,532,10,Potential Loyalist
362,1,169.47,1,2,1,121,4,Lost
4,2,249.72,5,3,2,532,10,Potential Loyalist
23,1,444.68,4,2,2,422,8,Potential Loyalist
70,9,2116.19,3,5,5,355,13,Loyal Customers
235,1,257.34,1,2,2,122,5,At Risk / Hibernating
257,1,174.8,1,2,1,121,4,Lost
373,1,102.78999999999999,1,2,1,121,4,Lost
155,2,187.29,2,3,1,231,6,At Risk / Hibernating
28,1,158.47,4,2,1,421,7,At Risk / Hibernating
4,1,120.03,5,2,1,521,8,Potential Loyalist
32,5,1483.56,4,4,4,444,12,Loyal Customers
81,3,523.0,2,4,3,243,9,Potential Loyalist
108,2,122.14,2,3,1,231,6,At Risk / Hibernating
52,1,38.45,3,2,1,321,6,At Risk / Hibernating
36,1,668.11,3,2,3,323,8,Potential Loyalist
153,2,389.78,2,3,2,232,7,At Risk / Hibernating
99,1,115.31,2,2,1,221,5,At Risk / Hibernating
4,2,230.64999999999998,5,3,1,531,9,Potential Loyalist
334,1,73.5,1,2,1,121,4,Lost
65,1,97.97,3,2,1,321,6,At Risk / Hibernating
22,2,422.88,4,3,2,432,9,Potential Loyalist
36,3,730.4,3,4,3,343,10,Potential Loyalist
32,3,405.62,4,4,2,442,10,Potential Loyalist
154,6,70.02,2,5,1,251,8,Potential Loyalist
19,2,357.20000000000005,4,3,2,432,9,Potential Loyalist
12,21,4183.39,5,5,5,555,15,Champions
54,1,165.04999999999998,3,2,1,321,6,At Risk / Hibernating
25,3,559.51,4,4,3,443,11,Loyal Customers
4,10,2088.6,5,5,5,555,15,Champions
45,1,189.4,3,2,1,321,6,At Risk / Hibernating
203,2,172.29000000000002,1,3,1,131,5,At Risk / Hibernating
359,1,74.4,1,2,1,121,4,Lost
71,1,300.02,3,2,2,322,7,At Risk / Hibernating
7,10,6784.1900000000005,5,5,5,555,15,Champions
288,1,363.65,1,2,2,122,5,At Risk / Hibernating
10,1,170.16,5,2,1,521,8,Potential Loyalist
23,3,306.46,4,4,2,442,10,Potential Loyalist
22,10,2119.41,4,5,5,455,14,Champions
173,3,720.52,2,4,3,243,9,Potential Loyalist
133,2,814.0,2,3,3,233,8,Potential Loyalist
6,14,2392.83,5,5,5,555,15,Champions
75,1,318.0,2,2,2,222,6,At Risk / Hibernating
40,1,396.33,3,2,2,322,7,At Risk / Hibernating
289,1,101.69999999999999,1,2,1,121,4,Lost
26,5,2036.67,4,4,4,444,12,Loyal Customers
258,2,453.0,1,3,2,132,6,At Risk / Hibernating
186,1,247.44,1,2,1,121,4,Lost
114,12,3877.5200000000004,2,5,5,255,12,Loyal Customers
374,1,489.6,1,2,3,123,6,At Risk / Hibernating
23,10,2611.75,4,5,5,455,14,Champions
8,11,2633.0099999999998,5,5,5,555,15,Champions
217,2,336.13,1,3,2,132,6,At Risk / Hibernating
45,4,3651.97,3,4,5,345,12,Loyal Customers
19,2,1231.5,4,3,4,434,11,Loyal Customers
36,3,343.45,3,4,2,342,9,Potential Loyalist
26,1,703.37,4,2,3,423,9,Potential Loyalist
16,1,90.47999999999999,4,2,1,421,7,At Risk / Hibernating
330,2,689.95,1,3,3,133,7,At Risk / Hibernating
274,1,101.34,1,2,1,121,4,Lost
291,1,3202.9199999999996,1,2,5,125,8,Potential Loyalist
61,1,167.67000000000002,3,2,1,321,6,At Risk / Hibernating
2,11,9068.26,5,5,5,555,15,Champions
93,4,2106.52,2,4,5,245,11,Loyal Customers
82,7,3017.3,2,5,5,255,12,Loyal Customers
313,2,580.0500000000001,1,3,3,133,7,At Risk / Hibernating
12,3,911.15,5,4,3,543,12,Loyal Customers
8,6,2697.8,5,5,5,555,15,Champions
127,1,168.31,2,2,1,221,5,At Risk / Hibernating
11,2,223.65,5,3,1,531,9,Potential Loyalist
1,60,259657.3,5,5,5,555,15,Champions
37,1,754.64,3,2,3,323,8,Potential Loyalist
38,1,113.48000000000002,3,2,1,321,6,At Risk / Hibernating
330,1,430.7,1,2,2,122,5,At Risk / Hibernating
254,1,271.0,1,2,2,122,5,At Risk / Hibernating
2,26,8052.97,5,5,5,555,15,Champions
20,1,236.3,4,2,1,421,7,At Risk / Hibernating
12,2,352.69,5,3,2,532,10,Potential Loyalist
369,1,76.32000000000001,1,2,1,121,4,Lost
290,1,220.1,1,2,1,121,4,Lost
68,8,1414.43,3,5,4,354,12,Loyal Customers
26,1,319.47,4,2,2,422,8,Potential Loyalist
11,26,5651.42,5,5,5,555,15,Champions
368,1,181.12,1,2,1,121,4,Lost
214,1,111.15,1,2,1,121,4,Lost
149,2,673.1,2,3,3,233,8,Potential Loyalist
8,6,1824.99,5,5,4,554,14,Champions
24,2,589.4399999999999,4,3,3,433,10,Potential Loyalist
30,4,1142.99,4,4,4,444,12,Loyal Customers
61,1,204.49,3,2,1,321,6,At Risk / Hibernating
19,3,348.73,4,4,2,442,10,Potential Loyalist
243,1,112.55000000000001,1,2,1,121,4,Lost
15,3,1059.39,4,4,4,444,12,Loyal Customers
212,1,931.4999999999999,1,2,4,124,7,At Risk / Hibernating
29,5,681.9100000000001,4,4,3,443,11,Loyal Customers
63,3,784.33,3,4,3,343,10,Potential Loyalist
295,1,152.65,1,2,1,121,4,Lost
18,6,8438.34,4,5,5,455,14,Champions
157,2,1019.52,2,3,4,234,9,Potential Loyalist
117,2,1000.16,2,3,4,234,9,Potential Loyalist
8,12,2888.75,5,5,5,555,15,Champions
13,4,2861.55,5,4,5,545,14,Champions
141,2,160.35000000000002,2,3,1,231,6,At Risk / Hibernating
46,2,179.33999999999997,3,3,1,331,7,At Risk / Hibernating
51,3,612.0799999999999,3,4,3,343,10,Potential Loyalist
32,3,566.58,4,4,3,443,11,Loyal Customers
135,2,653.35,2,3,3,233,8,Potential Loyalist
3,2,399.19,5,3,2,532,10,Potential Loyalist
75,3,371.62,2,4,2,242,8,Potential Loyalist
13,2,734.94,5,3,3,533,11,Loyal Customers
9,2,453.4,5,3,2,532,10,Potential Loyalist
301,1,530.15,1,2,3,123,6,At Risk / Hibernating
57,2,638.0600000000001,3,3,3,333,9,Potential Loyalist
15,5,1618.69,4,4,4,444,12,Loyal Customers
37,1,399.65000000000003,3,2,2,322,7,At Risk / Hibernating
177,1,302.46000000000004,2,2,2,222,6,At Risk / Hibernating
23,3,1384.8600000000001,4,4,4,444,12,Loyal Customers
176,6,1169.94,2,5,4,254,11,Loyal Customers
61,1,202.65,3,2,1,321,6,At Risk / Hibernating
33,3,980.31,4,4,4,444,12,Loyal Customers
59,5,1231.31,3,4,4,344,11,Loyal Customers
15,20,7561.68,4,5,5,455,14,Champions
87,4,2106.84,2,4,5,245,11,Loyal Customers
7,1,104.0,5,2,1,521,8,Potential Loyalist
358,1,476.35,1,2,2,122,5,At Risk / Hibernating
31,6,1341.42,4,5,4,454,13,Loyal Customers
129,4,1590.81,2,4,4,244,10,Potential Loyalist
9,6,1793.17,5,5,4,554,14,Champions
5,6,1843.75,5,5,4,554,14,Champions
24,1,382.8,4,2,2,422,8,Potential Loyalist
227,2,632.07,1,3,3,133,7,At Risk / Hibernating
15,1,49.8,4,2,1,421,7,At Risk / Hibernating
249,1,304.25,1,2,2,122,5,At Risk / Hibernating
15,3,2001.04,4,4,4,444,12,Loyal Customers
78,2,1090.24,2,3,4,234,9,Potential Loyalist
192,2,284.46000000000004,1,3,2,132,6,At Risk / Hibernating
262,1,207.79999999999998,1,2,1,121,4,Lost
72,1,957.97,3,2,4,324,9,Potential Loyalist
165,1,243.76,2,2,1,221,5,At Risk / Hibernating
82,1,973.8399999999999,2,2,4,224,8,Potential Loyalist
95,2,689.13,2,3,3,233,8,Potential Loyalist
4,17,5425.56,5,5,5,555,15,Champions
106,1,163.8,2,2,1,221,5,At Risk / Hibernating
200,3,1396.99,1,4,4,144,9,Potential Loyalist
157,1,160.42000000000002,2,2,1,221,5,At Risk / Hibernating
71,3,1993.7,3,4,4,344,11,Loyal Customers
36,2,517.36,3,3,3,333,9,Potential Loyalist
29,1,139.10000000000002,4,2,1,421,7,At Risk / Hibernating
2,6,2621.38,5,5,5,555,15,Champions
26,5,600.07,4,4,3,443,11,Loyal Customers
326,1,248.42,1,2,2,122,5,At Risk / Hibernating
237,1,232.48000000000002,1,2,1,121,4,Lost
89,1,299.34000000000003,2,2,2,222,6,At Risk / Hibernating
31,1,481.75,4,2,2,422,8,Potential Loyalist
29,2,621.75,4,3,3,433,10,Potential Loyalist
211,2,662.08,1,3,3,133,7,At Risk / Hibernating
3,10,2069.77,5,5,5,555,15,Champions
227,1,305.28000000000003,1,2,2,122,5,At Risk / Hibernating
22,5,1041.61,4,4,4,444,12,Loyal Customers
93,1,443.0,2,2,2,222,6,At Risk / Hibernating
5,14,6484.54,5,5,5,555,15,Champions
264,1,158.95000000000002,1,2,1,121,4,Lost
3,12,5509.12,5,5,5,555,15,Champions
44,11,5228.05,3,5,5,355,13,Loyal Customers
218,1,93.75,1,2,1,121,4,Lost
57,2,779.9,3,3,3,333,9,Potential Loyalist
12,20,7276.900000000001,5,5,5,555,15,Champions
9,7,2810.2000000000003,5,5,5,555,15,Champions
192,5,2083.27,1,4,5,145,10,Potential Loyalist
82,4,592.97,2,4,3,243,9,Potential Loyalist
326,1,440.0,1,2,2,122,5,At Risk / Hibernating
72,3,1796.48,3,4,4,344,11,Loyal Customers
30,6,882.24,4,5,3,453,12,Loyal Customers
3,5,987.1,5,5,4,554,14,Champions
219,5,1561.6100000000001,1,5,4,154,10,Potential Loyalist
